gameId,phase,result,path,timestamp,mouseX,mouseY
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,0,1627978060309,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,1,1627978060325,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,2,1627978060341,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,3,1627978060357,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,4,1627978060373,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,5,1627978060389,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,6,1627978060405,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,7,1627978060421,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,8,1627978060437,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,9,1627978060453,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,10,1627978060469,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,11,1627978060485,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,12,1627978060501,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,13,1627978060517,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,14,1627978060533,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,15,1627978060549,1300,384
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,16,1627978060565,1322,394
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,17,1627978060581,1370,408
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,18,1627978060597,1448,425
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,19,1627978060613,1529,443
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,20,1627978060629,1615,463
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,21,1627978060645,1679,479
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,22,1627978060661,1823,517
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,23,1627978060677,1903,535
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,24,1627978060693,1973,549
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,25,1627978060709,1973,549
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,26,1627978060725,2013,559
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,27,1627978060741,2063,569
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,28,1627978060757,2129,587
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,29,1627978060773,2136,589
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,30,1627978060789,2176,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,31,1627978060805,2209,597
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,32,1627978060821,2224,600
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,33,1627978060837,2242,603
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,34,1627978060853,2276,612
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,35,1627978060869,2302,617
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,36,1627978060885,2337,622
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,37,1627978060901,2357,625
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,38,1627978060917,2376,628
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,39,1627978060933,2389,628
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,40,1627978060949,2396,628
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,41,1627978060965,2401,626
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,42,1627978060981,2404,625
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,43,1627978060997,2414,624
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,44,1627978061013,2426,621
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,45,1627978061029,2439,618
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,46,1627978061045,2444,615
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,47,1627978061061,2445,614
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,48,1627978061077,2446,613
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,49,1627978061093,2448,612
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,50,1627978061109,2453,610
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,51,1627978061125,2453,610
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,52,1627978061141,2459,608
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,53,1627978061157,2463,607
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,54,1627978061173,2467,605
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,55,1627978061189,2468,604
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,56,1627978061205,2468,604
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,57,1627978061221,2468,604
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,0,58,1627978061237,2468,604
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,0,1627978062808,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,1,1627978062824,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,2,1627978062840,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,3,1627978062856,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,4,1627978062872,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,5,1627978062888,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,6,1627978062904,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,7,1627978062920,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,8,1627978062936,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,9,1627978062952,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,10,1627978062968,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,11,1627978062984,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,12,1627978063000,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,13,1627978063016,1303,389
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,14,1627978063032,1307,391
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,15,1627978063048,1345,407
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,16,1627978063064,1461,453
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,17,1627978063080,1553,477
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,18,1627978063096,1633,491
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,19,1627978063112,1729,505
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,20,1627978063128,1895,529
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,21,1627978063144,1964,537
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,22,1627978063160,2020,541
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,23,1627978063176,2039,543
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,24,1627978063192,2039,543
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,25,1627978063208,2040,543
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,26,1627978063224,2038,545
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,27,1627978063240,2036,546
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,28,1627978063256,2033,549
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,29,1627978063272,2032,550
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,30,1627978063288,2032,553
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,31,1627978063304,2033,555
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,32,1627978063320,2034,557
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,33,1627978063336,2037,560
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,34,1627978063352,2050,567
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,35,1627978063368,2090,581
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,36,1627978063384,2134,589
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,37,1627978063400,2174,593
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,38,1627978063416,2211,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,39,1627978063432,2242,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,40,1627978063448,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,41,1627978063464,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,42,1627978063480,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,43,1627978063496,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,44,1627978063512,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,45,1627978063528,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,46,1627978063544,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,47,1627978063560,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,48,1627978063576,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,49,1627978063592,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,50,1627978063608,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,51,1627978063624,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,52,1627978063640,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,53,1627978063656,2247,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,54,1627978063672,2241,595
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,55,1627978063688,2236,594
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,56,1627978063704,2231,594
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,57,1627978063720,2226,594
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,58,1627978063736,2215,591
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,59,1627978063752,2185,587
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,60,1627978063768,2159,583
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,61,1627978063784,2152,583
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,62,1627978063800,2152,583
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,1,63,1627978063816,2152,583
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,0,1627978065358,1308,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,1,1627978065374,1308,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,2,1627978065390,1308,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,3,1627978065406,1307,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,4,1627978065422,1305,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,5,1627978065438,1303,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,6,1627978065454,1302,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,7,1627978065470,1302,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,8,1627978065486,1302,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,9,1627978065502,1302,342
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,10,1627978065518,1301,343
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,11,1627978065534,1298,343
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,12,1627978065550,1297,344
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,13,1627978065566,1295,345
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,14,1627978065582,1293,346
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,15,1627978065598,1288,348
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,16,1627978065614,1248,362
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,17,1627978065630,1223,376
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,18,1627978065646,1210,387
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,19,1627978065662,1191,408
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,20,1627978065678,1164,435
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,21,1627978065694,1153,442
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,22,1627978065710,1134,455
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,23,1627978065726,1120,461
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,24,1627978065742,1120,461
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,25,1627978065758,1115,464
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,26,1627978065774,1109,466
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,27,1627978065790,1106,468
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,28,1627978065806,1102,469
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,29,1627978065822,1100,470
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,30,1627978065838,1099,471
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,31,1627978065854,1099,471
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,32,1627978065870,1099,471
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,33,1627978065886,1099,471
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,34,1627978065902,1099,471
ef9fb3c0-3f06-4b7a-9ae8-2c93d38583b1,0,2,35,1627978065918,1099,471
